listing_id,review_count_from_text,sentiment_polarity_mean,sentiment_polarity_std,sentiment_polarity_min,sentiment_subjectivity_mean,review_length_mean,review_length_std,theme_cleanliness_mean,theme_cleanliness_positive_mean,theme_cleanliness_negative_mean,theme_communication_mean,theme_communication_positive_mean,theme_communication_negative_mean,theme_checkin_mean,theme_checkin_positive_mean,theme_checkin_negative_mean,theme_location_mean,theme_location_positive_mean,theme_location_negative_mean,theme_amenities_mean,theme_amenities_positive_mean,theme_amenities_negative_mean,theme_accuracy_mean,theme_accuracy_positive_mean,theme_accuracy_negative_mean,theme_noise_mean,theme_noise_positive_mean,theme_noise_negative_mean,theme_comfort_mean,theme_comfort_positive_mean,theme_comfort_negative_mean,theme_value_mean,theme_value_positive_mean,theme_value_negative_mean
220333,6,0.3105498667998668,0.12740582283167098,0.15,0.49206016206016207,232.33333333333334,150.4907527613131,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
225314,31,0.3769263597219598,0.18904971740200724,0.0,0.576248095165078,441.6774193548387,258.7061894758575,0.25806451612903225,0.25806451612903225,0.0,0.12903225806451613,0.12903225806451613,0.0,0.12903225806451613,0.0967741935483871,0.0,0.6774193548387096,0.6129032258064516,0.0,0.25806451612903225,0.25806451612903225,0.0,0.0967741935483871,0.0967741935483871,0.0,0.12903225806451613,0.12903225806451613,0.0,0.6774193548387096,0.6451612903225806,0.0,0.12903225806451613,0.12903225806451613,0.0
233933,210,0.4044549965327859,0.180093608471376,0.0,0.6061025444132362,392.87142857142857,421.8482545862564,0.37142857142857144,0.37142857142857144,0.0,0.1,0.1,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5761904761904761,0.5619047619047619,0.0,0.24285714285714285,0.24285714285714285,0.0,0.08095238095238096,0.0761904761904762,0.0,0.24285714285714285,0.24285714285714285,0.0,0.48095238095238096,0.48095238095238096,0.0,0.02857142857142857,0.02857142857142857,0.0
250354,35,0.42078565445803146,0.22766306632243344,0.0,0.600046486213533,390.48571428571427,333.0197283882718,0.2571428571428571,0.2571428571428571,0.0,0.22857142857142856,0.2,0.0,0.14285714285714285,0.11428571428571428,0.0,0.7142857142857143,0.6571428571428571,0.0,0.22857142857142856,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,0.08571428571428572,0.08571428571428572,0.0,0.42857142857142855,0.37142857142857144,0.0,0.08571428571428572,0.08571428571428572,0.0
264547,63,0.43717727198730305,0.1498273405106232,0.07611111111111112,0.6190498793096766,398.6190476190476,414.28280151526496,0.3492063492063492,0.3492063492063492,0.0,0.3968253968253968,0.38095238095238093,0.0,0.23809523809523808,0.23809523809523808,0.0,0.746031746031746,0.746031746031746,0.0,0.2857142857142857,0.2857142857142857,0.0,0.07936507936507936,0.07936507936507936,0.0,0.09523809523809523,0.09523809523809523,0.0,0.5873015873015873,0.5873015873015873,0.0,0.047619047619047616,0.047619047619047616,0.0
289689,72,0.35318931686522315,0.1467895694667485,0.0,0.5550705215351559,452.30555555555554,294.9270446378934,0.18055555555555555,0.18055555555555555,0.0,0.06944444444444445,0.06944444444444445,0.0,0.16666666666666666,0.16666666666666666,0.0,0.75,0.7361111111111112,0.0,0.3055555555555556,0.3055555555555556,0.0,0.09722222222222222,0.08333333333333333,0.0,0.1388888888888889,0.1388888888888889,0.0,0.4305555555555556,0.4305555555555556,0.0,0.09722222222222222,0.09722222222222222,0.0
345075,301,0.44444317292376845,0.1622879060966957,0.0,0.645179793775102,369.1860465116279,276.8331481921637,0.22591362126245848,0.22591362126245848,0.0,0.009966777408637873,0.009966777408637873,0.0,0.09302325581395349,0.09302325581395349,0.0,0.4983388704318937,0.4983388704318937,0.0,0.2724252491694352,0.2724252491694352,0.0,0.16611295681063123,0.16279069767441862,0.0,0.15946843853820597,0.15946843853820597,0.0,0.521594684385382,0.521594684385382,0.0,0.046511627906976744,0.046511627906976744,0.0
350347,803,0.44518083432590727,0.2107374725406351,-0.425,0.6286908611365306,324.73972602739724,256.13801756731925,0.24782067247820672,0.23785803237858033,0.0012453300124533001,0.23163138231631383,0.21793275217932753,0.0,0.15940224159402241,0.15442092154420922,0.0,0.7895392278953923,0.772104607721046,0.0012453300124533001,0.2627646326276463,0.25404732254047324,0.0,0.17434620174346202,0.16811955168119552,0.0,0.08841843088418432,0.08717310087173101,0.0,0.5006226650062267,0.48443337484433374,0.0012453300124533001,0.074719800747198,0.07347447073474471,0.0
372929,316,0.43513377638306616,0.19130080581237927,-0.06714285714285714,0.6178909198360147,309.0506329113924,295.0002054875443,0.2563291139240506,0.25,0.0,0.3069620253164557,0.30063291139240506,0.0,0.13924050632911392,0.13291139240506328,0.0,0.6012658227848101,0.5917721518987342,0.0,0.23734177215189872,0.23734177215189872,0.0,0.13924050632911392,0.13924050632911392,0.0,0.0759493670886076,0.06962025316455696,0.0,0.4462025316455696,0.43354430379746833,0.0,0.05379746835443038,0.05379746835443038,0.0
404792,226,0.39656324216643446,0.2033379796976337,-0.1,0.6145722850545295,328.783185840708,283.1385085164439,0.10176991150442478,0.09734513274336283,0.0,0.21238938053097345,0.20353982300884957,0.0,0.2079646017699115,0.19911504424778761,0.0,0.6946902654867256,0.6592920353982301,0.0,0.20353982300884957,0.19911504424778761,0.0,0.11946902654867257,0.11061946902654868,0.0,0.1902654867256637,0.18584070796460178,0.0,0.4823008849557522,0.46017699115044247,0.0,0.05309734513274336,0.05309734513274336,0.0
464581,649,0.4014276693447179,0.20175126452385128,-0.5,0.6131932351001512,299.7981510015408,251.95025889952743,0.26348228043143296,0.2573189522342065,0.0,0.15254237288135594,0.1510015408320493,0.0,0.17257318952234207,0.1694915254237288,0.0,0.6425269645608629,0.6332819722650231,0.004622496147919877,0.25115562403698,0.2465331278890601,0.0,0.15408320493066255,0.14329738058551617,0.0030816640986132513,0.12942989214175654,0.12326656394453005,0.0015408320493066256,0.4776579352850539,0.46070878274268107,0.0015408320493066256,0.09553158705701079,0.09399075500770417,0.0
507517,441,0.42900879414935483,0.18466798733329456,-0.08333333333333333,0.630011402207507,283.4172335600907,224.80134275028135,0.3900226757369615,0.3832199546485261,0.0,0.18820861678004536,0.18820861678004536,0.0,0.17006802721088435,0.1655328798185941,0.0,0.7210884353741497,0.7097505668934241,0.0,0.19501133786848074,0.1927437641723356,0.0,0.15192743764172337,0.15192743764172337,0.0,0.16780045351473924,0.1655328798185941,0.0,0.48072562358276644,0.47165532879818595,0.0,0.08843537414965986,0.08843537414965986,0.0
542067,313,0.41601008001406853,0.16737498831764686,-0.35,0.6174794455840636,380.2108626198083,298.3652794978504,0.3003194888178914,0.2939297124600639,0.0,0.20447284345047922,0.20447284345047922,0.0,0.13099041533546327,0.12460063897763578,0.0,0.6869009584664537,0.670926517571885,0.0,0.2715654952076677,0.26517571884984026,0.0,0.12460063897763578,0.11182108626198083,0.0,0.15335463258785942,0.1501597444089457,0.0,0.6613418530351438,0.6421725239616614,0.0,0.06389776357827476,0.06389776357827476,0.0
584590,57,0.40463620224977864,0.21682647304118471,-0.1228386930529787,0.6301169305157196,354.49122807017545,385.3645362699276,0.22807017543859648,0.21052631578947367,0.017543859649122806,0.21052631578947367,0.19298245614035087,0.017543859649122806,0.08771929824561403,0.07017543859649122,0.017543859649122806,0.5789473684210527,0.5614035087719298,0.0,0.17543859649122806,0.17543859649122806,0.0,0.12280701754385964,0.08771929824561403,0.017543859649122806,0.2631578947368421,0.2631578947368421,0.0,0.5263157894736842,0.47368421052631576,0.017543859649122806,0.08771929824561403,0.08771929824561403,0.0
634310,150,0.41085288380129725,0.18361080800764715,-0.5625,0.614777085467151,374.92,345.00184845336923,0.19333333333333333,0.18666666666666668,0.006666666666666667,0.10666666666666667,0.10666666666666667,0.0,0.14666666666666667,0.14666666666666667,0.0,0.6066666666666667,0.6,0.006666666666666667,0.23333333333333334,0.23333333333333334,0.0,0.08,0.08,0.0,0.10666666666666667,0.10666666666666667,0.0,0.43333333333333335,0.43333333333333335,0.0,0.04666666666666667,0.04666666666666667,0.0
640841,107,0.48987780542240544,0.18585957862412697,0.0,0.6814962187370328,312.30841121495325,243.61764084028084,0.34579439252336447,0.34579439252336447,0.0,0.2616822429906542,0.2523364485981308,0.0,0.102803738317757,0.102803738317757,0.0,0.7570093457943925,0.7476635514018691,0.0,0.24299065420560748,0.24299065420560748,0.0,0.102803738317757,0.102803738317757,0.0,0.11214953271028037,0.102803738317757,0.0,0.5420560747663551,0.5420560747663551,0.0,0.06542056074766354,0.06542056074766354,0.0
651742,122,0.42307222617379325,0.17757659611244742,0.0,0.6336568533542383,240.95901639344262,161.48210235454172,0.38524590163934425,0.38524590163934425,0.0,0.14754098360655737,0.14754098360655737,0.0,0.18032786885245902,0.1721311475409836,0.0,0.5737704918032787,0.5655737704918032,0.0,0.22131147540983606,0.21311475409836064,0.0,0.07377049180327869,0.06557377049180328,0.0,0.13114754098360656,0.12295081967213115,0.0,0.3442622950819672,0.32786885245901637,0.0,0.04918032786885246,0.04918032786885246,0.0
662034,102,0.46136160130708437,0.19318249317686748,0.0,0.6327825358315792,277.51960784313724,334.42401289950027,0.5,0.5,0.0,0.12745098039215685,0.12745098039215685,0.0,0.12745098039215685,0.12745098039215685,0.0,0.46078431372549017,0.46078431372549017,0.0,0.3137254901960784,0.3137254901960784,0.0,0.0784313725490196,0.0784313725490196,0.0,0.21568627450980393,0.21568627450980393,0.0,0.3627450980392157,0.3627450980392157,0.0,0.058823529411764705,0.058823529411764705,0.0
681842,33,0.384547388436993,0.1806439979203636,0.0625,0.6219657616854526,447.4848484848485,370.5787805254877,0.30303030303030304,0.30303030303030304,0.0,0.15151515151515152,0.15151515151515152,0.0,0.12121212121212122,0.12121212121212122,0.0,0.48484848484848486,0.45454545454545453,0.0,0.30303030303030304,0.30303030303030304,0.0,0.15151515151515152,0.12121212121212122,0.0,0.18181818181818182,0.18181818181818182,0.0,0.48484848484848486,0.42424242424242425,0.0,0.06060606060606061,0.030303030303030304,0.0
697634,160,0.36986433005315683,0.18856635204935457,0.0,0.5387334081240469,425.5875,270.42401803150153,0.3875,0.38125,0.0,0.2375,0.23125,0.0,0.225,0.225,0.0,0.7125,0.66875,0.0,0.26875,0.25625,0.0,0.14375,0.14375,0.0,0.09375,0.09375,0.0,0.475,0.45625,0.0,0.11875,0.11875,0.0
726376,884,0.4115970984813906,0.2291331356231656,-0.9375,0.6054544931027682,260.1255656108597,222.5470163266569,0.31108597285067874,0.3009049773755656,0.0011312217194570137,0.2737556561085973,0.2647058823529412,0.0011312217194570137,0.2330316742081448,0.2228506787330317,0.0,0.7850678733031674,0.75,0.0022624434389140274,0.167420814479638,0.15497737556561086,0.0022624434389140274,0.1414027149321267,0.13009049773755657,0.0022624434389140274,0.12669683257918551,0.1165158371040724,0.0,0.40271493212669685,0.3778280542986425,0.0022624434389140274,0.1346153846153846,0.13122171945701358,0.0
